Random Forest (All),Logistic Regression (All),SVM (All),K-Neighbors (All),Decision Tree (All),Naive Bayes (All),Random Forest (MW - inCV),Random Forest (Wilcoxon - inCV),Random Forest (Kruskal - inCV),Random Forest (Chi-square - inCV),Random Forest (KS - inCV),Logistic Regression (MW - inCV),Logistic Regression (Wilcoxon - inCV),Logistic Regression (Kruskal - inCV),Logistic Regression (Chi-square - inCV),Logistic Regression (KS - inCV),SVM (MW - inCV),SVM (Wilcoxon - inCV),SVM (Kruskal - inCV),SVM (Chi-square - inCV),SVM (KS - inCV),K-Neighbors (MW - inCV),K-Neighbors (Wilcoxon - inCV),K-Neighbors (Kruskal - inCV),K-Neighbors (Chi-square - inCV),K-Neighbors (KS - inCV),Decision Tree (MW - inCV),Decision Tree (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),Decision Tree (Chi-square - inCV),Decision Tree (KS - inCV),Naive Bayes (MW - inCV),Naive Bayes (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),Naive Bayes (Chi-square - inCV),Naive Bayes (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,Integrated-SelectFromModel (L1-LR selector) + SVM,Integrated-SelectFromModel (L1-LR selector) + KNN,Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,Integrated-SelectFromModel (RF selector) + RF,Integrated-SelectFromModel (RF selector) + LR,Integrated-SelectFromModel (RF selector) + KNN,Integrated-RFECV (L1-LR) + LR,Integrated-RFECV (L1-LR) + KNN,Integrated-RFECV (L1-LR) + Naive Bayes
0.9361702127659575,0.8491228070175438,0.927710843373494,0.9305135951661632,0.9085173501577287,0.3645833333333333,0.9353846153846154,0.9390243902439024,0.9361702127659575,0.9447852760736196,0.9415384615384615,0.8088235294117647,0.8074074074074075,0.8491228070175438,0.7985074626865671,0.8029739776951673,0.9333333333333333,0.9333333333333333,0.927710843373494,0.9333333333333333,0.9333333333333333,0.9296636085626911,0.9357798165137615,0.9305135951661632,0.9329268292682927,0.9329268292682927,0.9283489096573209,0.9345794392523364,0.9085173501577287,0.9287925696594427,0.9287925696594427,0.8611111111111112,0.8480565371024735,0.3645833333333333,0.8758620689655172,0.8641114982578397,0.8482758620689655,0.927710843373494,0.927710843373494,0.3118279569892473,0.9361702127659575,0.8421052631578947,0.927710843373494,0.851063829787234,0.9333333333333333,0.2681564245810056
0.9230769230769231,0.8280701754385965,0.9305135951661632,0.9305135951661632,0.9148264984227129,0.48598130841121495,0.9125,0.9164086687306502,0.9230769230769231,0.9153605015673981,0.9221183800623053,0.8161764705882353,0.8131868131868132,0.8280701754385965,0.841726618705036,0.8321167883211679,0.9263803680981595,0.9230769230769231,0.9305135951661632,0.9164086687306502,0.9197530864197531,0.9197530864197531,0.9197530864197531,0.9305135951661632,0.9164086687306502,0.91875,0.9153605015673981,0.9153605015673981,0.9148264984227129,0.9085173501577287,0.9050632911392406,0.8677966101694915,0.8402777777777778,0.48598130841121495,0.8698630136986302,0.865979381443299,0.8413793103448276,0.9305135951661632,0.9305135951661632,0.48598130841121495,0.9192546583850931,0.8858131487889274,0.9305135951661632,0.7865168539325843,0.9320987654320988,0.16374269005847952
0.9361702127659575,0.8321678321678322,0.9305135951661632,0.9272727272727272,0.9259259259259259,0.4519230769230769,0.9263803680981595,0.9292307692307692,0.9361702127659575,0.9259259259259259,0.9320987654320988,0.8134328358208955,0.8118081180811808,0.8321678321678322,0.8134328358208955,0.7969924812030075,0.9305135951661632,0.9305135951661632,0.9305135951661632,0.9333333333333333,0.9305135951661632,0.9329268292682927,0.9329268292682927,0.9272727272727272,0.9329268292682927,0.9235474006116208,0.9158878504672897,0.916923076923077,0.9259259259259259,0.9216300940438872,0.91875,0.8737201365187713,0.8698630136986302,0.4519230769230769,0.8851351351351351,0.8737201365187713,0.8494983277591973,0.9305135951661632,0.9272727272727272,0.4519230769230769,0.9357798165137615,0.8156028368794326,0.9305135951661632,0.7756653992395437,0.9382716049382716,0.24
0.9361702127659575,0.8698630136986302,0.9305135951661632,0.9333333333333333,0.9308176100628931,0.35602094240837695,0.9329268292682927,0.9357798165137615,0.9361702127659575,0.9329268292682927,0.9329268292682927,0.8029739776951673,0.7878787878787878,0.8698630136986302,0.8029739776951673,0.8029739776951673,0.9361702127659575,0.9361702127659575,0.9305135951661632,0.9361702127659575,0.9361702127659575,0.9415384615384615,0.9476923076923077,0.9333333333333333,0.9415384615384615,0.9415384615384615,0.9371069182389937,0.9341692789968652,0.9308176100628931,0.9371069182389937,0.9371069182389937,0.89419795221843,0.8827586206896552,0.35602094240837695,0.89419795221843,0.89419795221843,0.8837209302325582,0.9305135951661632,0.9333333333333333,0.35602094240837695,0.9361702127659575,0.8409893992932862,0.9333333333333333,0.8029739776951673,0.9357798165137615,0.14457831325301204
0.9390243902439024,0.8512110726643599,0.9305135951661632,0.9333333333333333,0.9245283018867925,0.4236453201970443,0.9292307692307692,0.9226006191950464,0.9390243902439024,0.9226006191950464,0.9320987654320988,0.7669172932330827,0.7669172932330827,0.8512110726643599,0.7790262172284644,0.7835820895522388,0.9361702127659575,0.9361702127659575,0.9305135951661632,0.9361702127659575,0.9361702127659575,0.9382716049382716,0.9382716049382716,0.9333333333333333,0.9386503067484663,0.934984520123839,0.9096774193548387,0.9096774193548387,0.9245283018867925,0.9283489096573209,0.9283489096573209,0.8309859154929577,0.8309859154929577,0.4236453201970443,0.8421052631578947,0.8268551236749117,0.847457627118644,0.9305135951661632,0.9333333333333333,0.4236453201970443,0.9415384615384615,0.8197879858657244,0.9305135951661632,0.8268551236749117,0.9296636085626911,0.2903225806451613
0.9296636085626911,0.8321678321678322,0.9305135951661632,0.9305135951661632,0.9164086687306502,0.5,0.9316770186335404,0.9287925696594427,0.9296636085626911,0.9259259259259259,0.9259259259259259,0.8029739776951673,0.7940074906367042,0.8321678321678322,0.7865168539325843,0.7819548872180451,0.9300911854103343,0.926829268292683,0.9305135951661632,0.926829268292683,0.926829268292683,0.9164086687306502,0.9235474006116208,0.9305135951661632,0.9263803680981595,0.9325153374233128,0.9153605015673981,0.9153605015673981,0.9164086687306502,0.9226006191950464,0.9158878504672897,0.8491228070175438,0.8541666666666666,0.5,0.8421052631578947,0.8391608391608392,0.8571428571428571,0.9305135951661632,0.9305135951661632,0.5,0.9325153374233128,0.8461538461538461,0.9305135951661632,0.8532423208191127,0.9300911854103343,0.4688995215311005
0.9386503067484663,0.8859060402684564,0.9305135951661632,0.9305135951661632,0.9287925696594427,0.42,0.9316770186335404,0.9353846153846154,0.9386503067484663,0.934984520123839,0.9382716049382716,0.7756653992395437,0.7596899224806202,0.8859060402684564,0.7596899224806202,0.7567567567567568,0.9418960244648318,0.9386503067484663,0.9305135951661632,0.9386503067484663,0.9386503067484663,0.9254658385093167,0.9283489096573209,0.9305135951661632,0.9316770186335404,0.9382716049382716,0.9316770186335404,0.9316770186335404,0.9287925696594427,0.9316770186335404,0.9316770186335404,0.865979381443299,0.8767123287671232,0.42,0.8541666666666666,0.8581314878892734,0.88,0.9305135951661632,0.9305135951661632,0.42,0.9353846153846154,0.8648648648648649,0.9305135951661632,0.7644787644787645,0.9287925696594427,0.18604651162790697
0.9361702127659575,0.8680555555555556,0.9305135951661632,0.9305135951661632,0.926829268292683,0.42574257425742573,0.9418960244648318,0.9447852760736196,0.9361702127659575,0.9418960244648318,0.9447852760736196,0.8118081180811808,0.8102189781021898,0.8680555555555556,0.8118081180811808,0.8161764705882353,0.9333333333333333,0.9333333333333333,0.9305135951661632,0.9333333333333333,0.9361702127659575,0.9329268292682927,0.9390243902439024,0.9305135951661632,0.9329268292682927,0.9390243902439024,0.9272727272727272,0.9202453987730062,0.926829268292683,0.9272727272727272,0.9272727272727272,0.8783783783783784,0.8745762711864407,0.42574257425742573,0.8783783783783784,0.863013698630137,0.8493150684931506,0.9305135951661632,0.9305135951661632,0.42574257425742573,0.9361702127659575,0.8491228070175438,0.9305135951661632,0.7727272727272727,0.9320987654320988,0.12195121951219512
0.9325153374233128,0.865979381443299,0.9305135951661632,0.9305135951661632,0.9028213166144201,0.4433497536945813,0.925,0.9345794392523364,0.9325153374233128,0.91875,0.9283489096573209,0.8205128205128205,0.8290909090909091,0.865979381443299,0.8205128205128205,0.8059701492537313,0.9292307692307692,0.9325153374233128,0.9305135951661632,0.9292307692307692,0.9292307692307692,0.9221183800623053,0.9226006191950464,0.9305135951661632,0.9221183800623053,0.9287925696594427,0.9079365079365079,0.9211356466876972,0.9028213166144201,0.9113924050632911,0.8974358974358975,0.8641114982578397,0.8439716312056738,0.4433497536945813,0.8641114982578397,0.856140350877193,0.8859060402684564,0.9305135951661632,0.9305135951661632,0.4433497536945813,0.9296636085626911,0.8551724137931035,0.9305135951661632,0.8044280442804428,0.9221183800623053,0.21839080459770116
0.9329268292682927,0.8680555555555556,0.9272727272727272,0.9272727272727272,0.9316770186335404,0.3492063492063492,0.9300911854103343,0.9300911854103343,0.9329268292682927,0.926829268292683,0.9357798165137615,0.8444444444444444,0.8498168498168498,0.8680555555555556,0.8444444444444444,0.8401486988847584,0.9329268292682927,0.9300911854103343,0.9272727272727272,0.9329268292682927,0.9300911854103343,0.9353846153846154,0.9386503067484663,0.9272727272727272,0.9353846153846154,0.9386503067484663,0.9263803680981595,0.9230769230769231,0.9316770186335404,0.9263803680981595,0.9263803680981595,0.8802816901408451,0.8802816901408451,0.3492063492063492,0.8802816901408451,0.8958333333333334,0.8698630136986302,0.9272727272727272,0.9272727272727272,0.3315508021390374,0.9329268292682927,0.8469750889679716,0.9272727272727272,0.8489208633093526,0.9353846153846154,0.25
