Model_A,Model_B,W,p_value,z,r_effect,p_adj
K-Neighbors (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Naive Bayes (Chi-square - inCV),0.0,3.895900458013434e-18,8.681789474525653,0.8681789474525653,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Naive Bayes (KS - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,2151.0,0.19842183276835157,-1.2860608305685268,-0.12860608305685267,1.0
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,2260.0,0.36218086197073684,-0.9112173541092153,-0.09112173541092153,1.0
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + RF,836.0,2.9704543319415843e-08,-5.543169281794767,-0.5543169281794766,9.594567492171317e-06
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + KNN,2234.0,0.3170002770717142,-1.0006412558634301,-0.100064125586343,1.0
K-Neighbors (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + KNN,1870.0,0.09419324382093104,1.6736813357567728,0.16736813357567729,1.0
K-Neighbors (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,4.0,4.396619030253076e-18,8.668029740006407,0.8668029740006407,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),K-Neighbors (Chi-square - inCV),1991.0,0.06633332999911988,-1.8361645086199063,-0.18361645086199063,1.0
K-Neighbors (Kruskal - inCV),K-Neighbors (KS - inCV),1915.0,0.0359479141421876,-2.09751609243844,-0.209751609243844,1.0
K-Neighbors (Kruskal - inCV),Decision Tree (MW - inCV),990.0,1.3064577149512658e-07,5.27793782940013,0.527793782940013,3.893243990554772e-05
K-Neighbors (Kruskal - inCV),Decision Tree (Wilcoxon - inCV),895.0,3.48925572182554e-08,5.514926589945764,0.5514926589945764,1.1235403424278238e-05
K-Neighbors (Kruskal - inCV),Decision Tree (Kruskal - inCV),647.0,1.0658208766861435e-10,6.4573076505625036,0.6457307650562504,4.050119331407345e-08
K-Neighbors (Kruskal - inCV),Decision Tree (Chi-square - inCV),1458.0,0.0002436570411207457,3.6688362848907228,0.3668836284890723,0.04873140822414914
K-Neighbors (Kruskal - inCV),Decision Tree (KS - inCV),1158.0,2.5976037458002914e-06,4.70031508972613,0.47003150897261303,0.0006883649926370773
K-Neighbors (Kruskal - inCV),Naive Bayes (MW - inCV),0.0,3.892824716613678e-18,8.681879283508577,0.8681879283508577,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.892385512934327e-18,8.681892113590798,0.8681892113590799,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Naive Bayes (Kruskal - inCV),0.0,3.892824716613678e-18,8.681879283508577,0.8681879283508577,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Naive Bayes (Chi-square - inCV),0.0,3.8919463562279835e-18,8.681904943729903,0.8681904943729902,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Naive Bayes (KS - inCV),0.0,3.881201677059062e-18,8.682219299907324,0.8682219299907323,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.892165928709803e-18,8.68189852865324,0.868189852865324,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,170.0,0.446044393167209,0.0,0.0,1.0
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,50.0,0.3498767105178351,0.0,0.0,1.0
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.892385512934327e-18,8.681892113590798,0.8681892113590799,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + RF,675.0,3.2964514014622563e-10,-6.284153376489744,-0.6284153376489744,1.1867225045264122e-07
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8926051089021165e-18,8.681885698542576,0.8681885698542576,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + KNN,192.0,0.26855685101998583,0.0,0.0,1.0
K-Neighbors (Kruskal - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.89414260953766e-18,8.68184079360319,0.8681840793603189,4.007760994340263e-15
K-Neighbors (Kruskal - inCV),Integrated-RFECV (L1-LR) + KNN,1727.0,0.3364519903527373,0.9611992561238226,0.09611992561238226,1.0
K-Neighbors (Kruskal - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,3.0,6.2378744021065855e-18,8.628101440615252,0.8628101440615252,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),K-Neighbors (KS - inCV),1286.5,0.5863611346362605,0.0,0.0,1.0
K-Neighbors (Chi-square - inCV),Decision Tree (MW - inCV),624.5,7.996395762271807e-10,6.144999120950086,0.6144999120950085,2.8227277040819475e-07
K-Neighbors (Chi-square - inCV),Decision Tree (Wilcoxon - inCV),658.0,1.0427547889767327e-09,6.102724521209194,0.6102724521209194,3.6600693093083316e-07
K-Neighbors (Chi-square - inCV),Decision Tree (Kruskal - inCV),500.5,9.015977322560609e-12,6.821396407599316,0.6821396407599316,3.570327019734001e-09
K-Neighbors (Chi-square - inCV),Decision Tree (Chi-square - inCV),1062.5,1.365995687635964e-06,4.8299030148352555,0.48299030148352556,0.0003742828184122541
K-Neighbors (Chi-square - inCV),Decision Tree (KS - inCV),926.0,6.427855182703293e-08,5.406471215422048,0.5406471215422048,1.999062961820724e-05
K-Neighbors (Chi-square - inCV),Naive Bayes (MW - inCV),0.0,3.895900458013434e-18,8.681789474525653,0.8681789474525653,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Naive Bayes (Chi-square - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Naive Bayes (KS - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,2024.0,0.08491192032605582,1.7228706426032532,0.1722870642603253,1.0
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,2082.0,0.1276914007756207,1.5232690749858109,0.15232690749858108,1.0
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.895900458013434e-18,8.681789474525653,0.8681789474525653,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + RF,973.0,9.473264926544623e-08,-5.336548292640487,-0.5336548292640486,2.908292332449199e-05
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + KNN,2082.0,0.12767535479508624,1.523333240951814,0.1523333240951814,1.0
K-Neighbors (Chi-square - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (Chi-square - inCV),Integrated-RFECV (L1-LR) + KNN,1834.5,0.09820058164487559,1.6536404851780653,0.16536404851780653,1.0
K-Neighbors (Chi-square - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,3.0,4.266082629108708e-18,8.671461662746108,0.8671461662746107,4.007760994340263e-15
K-Neighbors (KS - inCV),Decision Tree (MW - inCV),699.5,9.581315807044645e-10,6.116233080450787,0.6116233080450787,3.3726231640797154e-07
K-Neighbors (KS - inCV),Decision Tree (Wilcoxon - inCV),591.0,4.842124034526928e-11,6.5757109485145415,0.6575710948514542,1.8642177532928675e-08
K-Neighbors (KS - inCV),Decision Tree (Kruskal - inCV),490.0,4.261211886939325e-12,6.928235759550474,0.6928235759550474,1.7002235428887906e-09
K-Neighbors (KS - inCV),Decision Tree (Chi-square - inCV),1031.0,4.6553761990914086e-07,5.039997626401106,0.5039997626401106,0.00013128160881437773
K-Neighbors (KS - inCV),Decision Tree (KS - inCV),902.5,4.053672560093253e-08,5.48849739142473,0.5488497391424729,1.2890678741096544e-05
K-Neighbors (KS - inCV),Naive Bayes (MW - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (KS - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (KS - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (KS - inCV),Naive Bayes (Chi-square - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (KS - inCV),Naive Bayes (KS - inCV),0.0,3.895900458013434e-18,8.681789474525653,0.8681789474525653,4.007760994340263e-15
K-Neighbors (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
K-Neighbors (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,1890.0,0.028990875806266136,2.1836105753167443,0.21836105753167442,1.0
K-Neighbors (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,1953.0,0.049198361682844846,1.966868597258791,0.1966868597258791,1.0
K-Neighbors (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (KS - inCV),Integrated-SelectFromModel (RF selector) + RF,1178.5,6.03358685290287e-06,-4.525208933341653,-0.4525208933341653,0.0014963295395199116
K-Neighbors (KS - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
K-Neighbors (KS - inCV),Integrated-SelectFromModel (RF selector) + KNN,1965.0,0.054151147062234124,1.925625542053433,0.1925625542053433,1.0
K-Neighbors (KS - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
K-Neighbors (KS - inCV),Integrated-RFECV (L1-LR) + KNN,1706.5,0.010839221771777636,2.5478398521692442,0.2547839852169244,1.0
K-Neighbors (KS - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,1.0,4.015929308708381e-18,8.678338317514347,0.8678338317514347,4.007760994340263e-15
Decision Tree (MW - inCV),Decision Tree (Wilcoxon - inCV),1801.5,0.24860781241934327,1.1537374812098835,0.11537374812098836,1.0
Decision Tree (MW - inCV),Decision Tree (Kruskal - inCV),1508.0,0.014007923612891165,2.457060135360971,0.2457060135360971,1.0
Decision Tree (MW - inCV),Decision Tree (Chi-square - inCV),489.5,0.0017338707914818135,0.0,0.0,0.30169351771783554
Decision Tree (MW - inCV),Decision Tree (KS - inCV),1014.0,0.2472877612094574,0.0,0.0,1.0
Decision Tree (MW - inCV),Naive Bayes (MW - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (MW - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Naive Bayes (Chi-square - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Naive Bayes (KS - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,1034.0,2.9475581366321397e-07,-5.1267696308645085,-0.5126769630864508,8.488967433500562e-05
Decision Tree (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,955.0,6.726572300255132e-08,-5.398325566550589,-0.5398325566550589,2.0785108407788356e-05
Decision Tree (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Integrated-SelectFromModel (RF selector) + RF,234.5,3.3933410072010938e-15,-7.875517968727483,-0.7875517968727483,1.4693166561180735e-12
Decision Tree (MW - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Integrated-SelectFromModel (RF selector) + KNN,964.0,7.986415332746969e-08,-5.36743527714566,-0.536743527714566,2.4598159224860666e-05
Decision Tree (MW - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (MW - inCV),Integrated-RFECV (L1-LR) + KNN,1340.0,4.6130169531979994e-05,-4.074414939673602,-0.4074414939673602,0.010194767466567578
Decision Tree (MW - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,6.0,4.670421066702361e-18,8.661146680593756,0.8661146680593756,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),2121.5,0.2813682421932652,1.077250785896315,0.1077250785896315,1.0
Decision Tree (Wilcoxon - inCV),Decision Tree (Chi-square - inCV),1433.5,0.002586896754078019,-3.012987379552831,-0.30129873795528306,0.4349548889835921
Decision Tree (Wilcoxon - inCV),Decision Tree (KS - inCV),1539.0,0.02832952291414355,-2.192692757440543,-0.21926927574405428,1.0
Decision Tree (Wilcoxon - inCV),Naive Bayes (MW - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Naive Bayes (Chi-square - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Naive Bayes (KS - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,903.0,4.085978060740493e-08,-5.487094831873737,-0.5487094831873737,1.2952550452547363e-05
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,836.0,1.0602465347089212e-08,-5.72079838035582,-0.572079838035582,3.4670061684981726e-06
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + RF,167.0,5.163449090484043e-16,-8.107587952844153,-0.8107587952844153,2.3287155398083036e-13
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Integrated-SelectFromModel (RF selector) + KNN,850.0,1.4111374378942445e-08,-5.672031836129778,-0.5672031836129778,4.586196673156295e-06
Decision Tree (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + KNN,1142.0,5.4106066173657405e-06,-4.548202480098996,-0.4548202480098996,0.0013472410477240694
Decision Tree (Wilcoxon - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,6.0,4.670421066702361e-18,8.661146680593756,0.8661146680593756,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Decision Tree (Chi-square - inCV),1072.5,1.2182516024010426e-05,-4.374295687153407,-0.4374295687153407,0.002911621329738492
Decision Tree (Kruskal - inCV),Decision Tree (KS - inCV),1330.0,0.0016317327399140622,-3.1501739552870185,-0.31501739552870184,0.28718496222487494
Decision Tree (Kruskal - inCV),Naive Bayes (MW - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Naive Bayes (Chi-square - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Naive Bayes (KS - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,658.0,1.3664642369138819e-10,-6.419584909018114,-0.6419584909018113,5.110576246057918e-08
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,637.0,8.487786801453725e-11,-6.491691610363155,-0.6491691610363155,3.242334558155323e-08
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + RF,149.0,3.0969583002671013e-16,-8.169490009822692,-0.8169490009822692,1.402922110020997e-13
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Integrated-SelectFromModel (RF selector) + KNN,616.0,5.239009812214722e-11,-6.563980379753254,-0.6563980379753254,2.011779767890453e-08
Decision Tree (Kruskal - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Kruskal - inCV),Integrated-RFECV (L1-LR) + KNN,899.0,3.7826652472821375e-08,-5.5007092546837635,-0.5500709254683763,1.210452879130284e-05
Decision Tree (Kruskal - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,6.0,4.670683307897806e-18,8.661140281044558,0.8661140281044558,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Decision Tree (KS - inCV),365.0,0.022178330431049862,0.0,0.0,1.0
Decision Tree (Chi-square - inCV),Naive Bayes (MW - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Naive Bayes (Chi-square - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Naive Bayes (KS - inCV),0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,1488.0,0.00036272093911512927,-3.5658195183351498,-0.356581951833515,0.07109330406656533
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,1439.0,0.0001883209709388525,-3.734189090093071,-0.3734189090093071,0.03822915710058706
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + RF,297.0,1.8502697856724072e-14,-7.660627373640427,-0.7660627373640427,7.937657380534626e-12
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.895900458013434e-18,8.681789474525653,0.8681789474525653,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Integrated-SelectFromModel (RF selector) + KNN,1418.0,0.0001409594046657296,-3.8064787380315517,-0.3806478738031552,0.029037637361140296
Decision Tree (Chi-square - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (Chi-square - inCV),Integrated-RFECV (L1-LR) + KNN,1734.0,0.0097010013898377,-2.5863086638926465,-0.25863086638926464,1.0
Decision Tree (Chi-square - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,4.0,4.3971135541818935e-18,8.668016930731772,0.8668016930731772,4.007760994340263e-15
Decision Tree (KS - inCV),Naive Bayes (MW - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (KS - inCV),Naive Bayes (Wilcoxon - inCV),0.0,3.896340037647931e-18,8.681776644898465,0.8681776644898465,4.007760994340263e-15
Decision Tree (KS - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Naive Bayes (Chi-square - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Naive Bayes (KS - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,1214.0,6.547642249546403e-06,-4.507887023971342,-0.45078870239713426,0.0016172676356379617
Decision Tree (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,1125.0,1.480760146195441e-06,-4.813814841097201,-0.48138148410972004,0.0004042475199113554
Decision Tree (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Integrated-SelectFromModel (RF selector) + RF,215.0,1.979853228078256e-15,-7.942600812576168,-0.7942600812576168,8.711354203544328e-13
Decision Tree (KS - inCV),Integrated-SelectFromModel (RF selector) + LR,0.0,3.896120241954008e-18,8.681783059704948,0.8681783059704948,4.007760994340263e-15
Decision Tree (KS - inCV),Integrated-SelectFromModel (RF selector) + KNN,1143.0,2.01417685105392e-06,-4.751996675720327,-0.4751996675720327,0.0005438277497845584
Decision Tree (KS - inCV),Integrated-RFECV (L1-LR) + LR,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Decision Tree (KS - inCV),Integrated-RFECV (L1-LR) + KNN,1636.5,0.0022508835660211978,-3.0549629098179545,-0.3054962909817954,0.38265020622360363
Decision Tree (KS - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,5.0,4.531861061109546e-18,8.664578605888165,0.8664578605888165,4.007760994340263e-15
Naive Bayes (MW - inCV),Naive Bayes (Wilcoxon - inCV),792.0,1.1882291704093926e-08,5.701406482067146,0.5701406482067146,3.8736270955346194e-06
Naive Bayes (MW - inCV),Naive Bayes (Kruskal - inCV),0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Naive Bayes (MW - inCV),Naive Bayes (Chi-square - inCV),762.0,0.7690168469457296,0.0,0.0,1.0
Naive Bayes (MW - inCV),Naive Bayes (KS - inCV),737.0,2.2842188020831396e-05,4.2351276799064115,0.42351276799064114,0.005322229808853715
Naive Bayes (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,2173.0,0.22616750120373663,1.210290344949458,0.1210290344949458,1.0
Naive Bayes (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,3.8919463562279835e-18,-8.681904943729903,-0.8681904943729902,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,3.89392293135041e-18,-8.681847208551874,-0.8681847208551874,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,3.8965598450959084e-18,8.681770230106196,0.8681770230106196,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-SelectFromModel (RF selector) + RF,0.0,3.895460925389839e-18,-8.681802304209718,-0.8681802304209718,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-SelectFromModel (RF selector) + LR,609.0,4.463000234984911e-11,6.5878304003498895,0.658783040034989,1.7227180907041758e-08
Naive Bayes (MW - inCV),Integrated-SelectFromModel (RF selector) + KNN,0.0,3.892385512934327e-18,-8.681892113590798,-0.8681892113590799,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-RFECV (L1-LR) + LR,85.0,4.8816168731894246e-17,8.389512618399651,0.8389512618399652,2.2357805279207564e-14
Naive Bayes (MW - inCV),Integrated-RFECV (L1-LR) + KNN,0.0,3.8965598450959084e-18,-8.681770230106196,-0.8681770230106196,4.007760994340263e-15
Naive Bayes (MW - inCV),Integrated-RFECV (L1-LR) + Naive Bayes,28.0,9.044445868078013e-18,8.585497134485216,0.8585497134485216,4.2685073202841604e-15
