Model_A,Model_B,W,p_value,z,r_effect,p_adj
Random Forest (All),SVM (KS - inCV),2.0,5.329070518200751e-15,7.818891055763057,1.1057581773777803,3.5491609651217004e-12
Random Forest (All),K-Neighbors (MW - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Random Forest (All),K-Neighbors (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),K-Neighbors (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),K-Neighbors (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Decision Tree (MW - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,2.454925152051146e-12
Random Forest (All),Decision Tree (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Decision Tree (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Decision Tree (Chi-square - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,2.454925152051146e-12
Random Forest (All),Decision Tree (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Naive Bayes (Kruskal - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Random Forest (All),Naive Bayes (Chi-square - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Random Forest (All),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Random Forest (All),Integrated-SelectFromModel (L1-LR selector) + LR,436.0,0.0791400736650239,1.7556975014960385,0.2482931218040255,1.0
Random Forest (All),Integrated-SelectFromModel (L1-LR selector) + SVM,7.0,1.1545779354322477e-09,-6.08642765239752,-0.8607508532423209,3.8562903043437075e-07
Random Forest (All),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
Random Forest (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,2.454925152051146e-12
Random Forest (All),Integrated-SelectFromModel (RF selector) + RF,314.5,0.008283619799114217,-2.640285555345971,-0.37339276409080513,0.9691835164963634
Random Forest (All),Integrated-SelectFromModel (RF selector) + LR,268.0,0.0002308749851795966,-3.6825914722129354,-0.5207970804683035,0.03440037279175989
Random Forest (All),Integrated-SelectFromModel (RF selector) + KNN,0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
Random Forest (All),Integrated-RFECV (L1-LR) + LR,468.0,0.10316599771973678,1.6296948909103326,0.2304736617255534,1.0
Random Forest (All),Integrated-RFECV (L1-LR) + KNN,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Random Forest (All),Integrated-RFECV (L1-LR) + Naive Bayes,11.0,2.186645537552535e-09,5.983297717562985,0.8461660779893558,6.82233407716391e-07
Logistic Regression (All),SVM (All),115.0,4.560051200455459e-07,-5.043955615030202,-0.7133230438783638,0.00010305715713029338
Logistic Regression (All),K-Neighbors (All),0.0,7.548390027588035e-10,6.154144369714769,0.8703274432452648,3.791298254797769e-07
Logistic Regression (All),Decision Tree (All),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Naive Bayes (All),39.0,1.34718902700115e-11,6.763476856436742,0.9565000699169387,7.36912397769629e-09
Logistic Regression (All),Random Forest (MW - inCV),78.0,1.192391962945294e-09,6.081263433176088,0.8600205223561193,3.958741316978376e-07
Logistic Regression (All),Random Forest (Wilcoxon - inCV),65.0,3.134559278805682e-10,6.291973042954127,0.8898193611431638,1.617432587863732e-07
Logistic Regression (All),Random Forest (Kruskal - inCV),3.0,9.066026281609868e-10,6.1250409919844975,0.8662116040955632,3.791298254797769e-07
Logistic Regression (All),Random Forest (Chi-square - inCV),61.0,2.0232171493717033e-10,6.359568178240554,0.8993787568504148,1.0540961348226574e-07
Logistic Regression (All),Random Forest (KS - inCV),56.0,1.1467804483800137e-10,6.446214878112257,0.9116324506597582,6.066468571930272e-08
Logistic Regression (All),Logistic Regression (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Logistic Regression (Wilcoxon - inCV),1.0,3.552713678800501e-15,7.869777910570139,1.1129546653992488,2.454925152051146e-12
Logistic Regression (All),Logistic Regression (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Logistic Regression (Chi-square - inCV),3.0,8.881784197001252e-15,7.754320376295517,1.0966265043143162,5.808686864838819e-12
Logistic Regression (All),Logistic Regression (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),SVM (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),SVM (Wilcoxon - inCV),6.0,2.4868995751603507e-14,7.622561816573916,1.0779930301026128,1.5766943306516623e-11
Logistic Regression (All),SVM (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),SVM (Chi-square - inCV),5.0,1.7763568394002505e-14,7.665860858431098,1.0841164393258316,1.1315393066979595e-11
Logistic Regression (All),SVM (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),K-Neighbors (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),K-Neighbors (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),K-Neighbors (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),K-Neighbors (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),K-Neighbors (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Decision Tree (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Decision Tree (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Decision Tree (Kruskal - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Decision Tree (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Decision Tree (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Naive Bayes (MW - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Naive Bayes (Wilcoxon - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Naive Bayes (Kruskal - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Logistic Regression (All),Naive Bayes (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Naive Bayes (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Integrated-SelectFromModel (L1-LR selector) + LR,12.0,1.2434497875801753e-13,7.412067987171716,1.0482247072689688,7.510436716984259e-11
Logistic Regression (All),Integrated-SelectFromModel (L1-LR selector) + SVM,103.0,1.158324636207908e-08,-5.705749180815375,-0.806914787500828,3.301225213192538e-06
Logistic Regression (All),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Logistic Regression (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Integrated-SelectFromModel (RF selector) + RF,148.0,3.486415511844143e-07,5.095054170786624,0.7205494709352047,8.05361983235997e-05
Logistic Regression (All),Integrated-SelectFromModel (RF selector) + LR,244.0,0.0011979267165894926,3.239373308961542,0.4581165667122823,0.1593242533064025
Logistic Regression (All),Integrated-SelectFromModel (RF selector) + KNN,0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
Logistic Regression (All),Integrated-RFECV (L1-LR) + LR,9.0,1.9343098054157997e-09,6.0032294326530105,0.8489848481695228,6.145786173306078e-07
Logistic Regression (All),Integrated-RFECV (L1-LR) + KNN,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
Logistic Regression (All),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
SVM (All),K-Neighbors (All),0.0,2.8461162122044543e-10,6.3069369937338395,0.8919355833570991,1.471442081709703e-07
SVM (All),Decision Tree (All),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Naive Bayes (All),0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
SVM (All),Random Forest (MW - inCV),6.0,1.0862799019512569e-09,6.096187504098705,0.8621311047065776,3.791298254797769e-07
SVM (All),Random Forest (Wilcoxon - inCV),4.0,9.621500125135102e-10,6.115565750449307,0.8648716025869805,3.791298254797769e-07
SVM (All),Random Forest (Kruskal - inCV),0.0,7.548390027588035e-10,6.154144369714769,0.8703274432452648,3.791298254797769e-07
SVM (All),Random Forest (Chi-square - inCV),2.0,8.524641914173525e-10,6.134837250123506,0.8675970042076325,3.791298254797769e-07
SVM (All),Random Forest (KS - inCV),3.0,9.053846214817168e-10,6.125255043239751,0.8662418755143854,3.791298254797769e-07
SVM (All),Logistic Regression (MW - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Logistic Regression (Wilcoxon - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Logistic Regression (Kruskal - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Logistic Regression (Chi-square - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
SVM (All),Logistic Regression (KS - inCV),0.0,1.7763568394002505e-15,7.956038125481531,1.1251537019813398,1.8385293287792592e-12
SVM (All),SVM (MW - inCV),0.0,7.550097219539461e-10,6.154108525515318,0.8703223741099654,3.791298254797769e-07
SVM (All),SVM (Wilcoxon - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),SVM (Kruskal - inCV),0.0,7.550097219539461e-10,6.154108525515318,0.8703223741099654,3.791298254797769e-07
SVM (All),SVM (Chi-square - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),SVM (KS - inCV),0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
SVM (All),K-Neighbors (MW - inCV),0.0,7.543270531852816e-10,6.154251906071132,0.8703426511826265,3.791298254797769e-07
SVM (All),K-Neighbors (Wilcoxon - inCV),0.0,7.544976683806673e-10,6.154216059992658,0.8703375817815929,3.791298254797769e-07
SVM (All),K-Neighbors (Kruskal - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),K-Neighbors (Chi-square - inCV),0.0,7.550097219539461e-10,6.154108525515318,0.8703223741099654,3.791298254797769e-07
SVM (All),K-Neighbors (KS - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Decision Tree (MW - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Decision Tree (Wilcoxon - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Decision Tree (Kruskal - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Decision Tree (Chi-square - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Decision Tree (KS - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Naive Bayes (MW - inCV),0.0,7.544976683806673e-10,6.154216059992658,0.8703375817815929,3.791298254797769e-07
SVM (All),Naive Bayes (Wilcoxon - inCV),0.0,7.555220876380673e-10,6.154000996674732,0.870307167235495,3.791298254797769e-07
SVM (All),Naive Bayes (Kruskal - inCV),0.0,7.553512643873762e-10,6.154036838995318,0.870312236105083,3.791298254797769e-07
SVM (All),Naive Bayes (Chi-square - inCV),0.0,7.550097219539461e-10,6.154108525515318,0.8703223741099654,3.791298254797769e-07
SVM (All),Naive Bayes (KS - inCV),0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
SVM (All),Integrated-SelectFromModel (L1-LR selector) + LR,3.0,9.053846214817168e-10,6.125255043239751,0.8662418755143854,3.791298254797769e-07
SVM (All),Integrated-SelectFromModel (L1-LR selector) + SVM,541.0,0.6296185838147151,0.4822637658914652,0.06820239583648333,1.0
SVM (All),Integrated-SelectFromModel (L1-LR selector) + KNN,0.0,7.507521296629246e-10,6.1550048184406645,0.8704491290710537,3.791298254797769e-07
SVM (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
SVM (All),Integrated-SelectFromModel (RF selector) + RF,3.0,9.019415718915509e-10,6.125861643686507,0.8663276617722598,3.791298254797769e-07
SVM (All),Integrated-SelectFromModel (RF selector) + LR,29.0,4.245620347951789e-09,5.874327996179119,0.8307554322024476,1.2991598264732476e-06
SVM (All),Integrated-SelectFromModel (RF selector) + KNN,0.0,7.194196089969837e-10,6.161757510164938,0.8714041038929529,3.6474574176147075e-07
SVM (All),Integrated-RFECV (L1-LR) + LR,3.0,9.055875205771789e-10,6.125219366472115,0.8662368300575202,3.791298254797769e-07
SVM (All),Integrated-RFECV (L1-LR) + KNN,0.0,7.507521296629246e-10,6.1550048184406645,0.8704491290710537,3.791298254797769e-07
SVM (All),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,7.551804758280675e-10,6.154072681942175,0.870317305063239,3.791298254797769e-07
K-Neighbors (All),Decision Tree (All),0.0,7.548390027588035e-10,-6.154144369714769,-0.8703274432452648,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (All),0.0,7.533040895340024e-10,-6.154466995696573,-0.870373069449169,3.791298254797769e-07
K-Neighbors (All),Random Forest (MW - inCV),0.0,7.539859267508617e-10,-6.1543236001072374,-0.8703527902504468,3.791298254797769e-07
K-Neighbors (All),Random Forest (Wilcoxon - inCV),0.0,7.52622806189462e-10,-6.15461040130972,-0.8703933500654722,3.791298254797769e-07
K-Neighbors (All),Random Forest (Kruskal - inCV),0.0,7.538154154994468e-10,-6.154359448064903,-0.8703578599172381,3.791298254797769e-07
K-Neighbors (All),Random Forest (Chi-square - inCV),0.0,7.551804758280675e-10,-6.154072681942175,-0.870317305063239,3.791298254797769e-07
K-Neighbors (All),Random Forest (KS - inCV),0.0,7.541564726440781e-10,-6.1542877527759865,-0.8703477206722438,3.791298254797769e-07
K-Neighbors (All),Logistic Regression (MW - inCV),0.0,7.551804758280675e-10,-6.154072681942175,-0.870317305063239,3.791298254797769e-07
K-Neighbors (All),Logistic Regression (Wilcoxon - inCV),0.0,7.548390027588035e-10,-6.154144369714769,-0.8703274432452648,3.791298254797769e-07
K-Neighbors (All),Logistic Regression (Kruskal - inCV),0.0,7.553512643873762e-10,-6.154036838995318,-0.870312236105083,3.791298254797769e-07
K-Neighbors (All),Logistic Regression (Chi-square - inCV),0.0,7.553512643873762e-10,-6.154036838995318,-0.870312236105083,3.791298254797769e-07
K-Neighbors (All),Logistic Regression (KS - inCV),0.0,7.551804758280675e-10,-6.154072681942175,-0.870317305063239,3.791298254797769e-07
K-Neighbors (All),SVM (MW - inCV),0.0,7.548390027588035e-10,-6.154144369714769,-0.8703274432452648,3.791298254797769e-07
K-Neighbors (All),SVM (Wilcoxon - inCV),0.0,7.550097219539461e-10,-6.154108525515318,-0.8703223741099654,3.791298254797769e-07
K-Neighbors (All),SVM (Kruskal - inCV),0.0,7.543270531852816e-10,-6.154251906071132,-0.8703426511826265,3.791298254797769e-07
K-Neighbors (All),SVM (Chi-square - inCV),0.0,7.550097219539461e-10,-6.154108525515318,-0.8703223741099654,3.791298254797769e-07
K-Neighbors (All),SVM (KS - inCV),0.0,7.548390027588035e-10,-6.154144369714769,-0.8703274432452648,3.791298254797769e-07
K-Neighbors (All),K-Neighbors (MW - inCV),0.0,7.546683182364461e-10,-6.154180214540541,-0.8703325124691397,3.791298254797769e-07
K-Neighbors (All),K-Neighbors (Wilcoxon - inCV),0.0,7.550097219539461e-10,-6.154108525515318,-0.8703223741099654,3.791298254797769e-07
K-Neighbors (All),K-Neighbors (Kruskal - inCV),0.0,7.550097219539461e-10,-6.154108525515318,-0.8703223741099654,3.791298254797769e-07
K-Neighbors (All),K-Neighbors (Chi-square - inCV),0.0,7.544976683806673e-10,-6.154216059992658,-0.8703375817815929,3.791298254797769e-07
K-Neighbors (All),K-Neighbors (KS - inCV),0.0,7.550097219539461e-10,-6.154108525515318,-0.8703223741099654,3.791298254797769e-07
K-Neighbors (All),Decision Tree (MW - inCV),0.0,7.555220876380673e-10,-6.154000996674732,-0.870307167235495,3.791298254797769e-07
K-Neighbors (All),Decision Tree (Wilcoxon - inCV),0.0,7.555220876380673e-10,-6.154000996674732,-0.870307167235495,3.791298254797769e-07
K-Neighbors (All),Decision Tree (Kruskal - inCV),0.0,7.555220876380673e-10,-6.154000996674732,-0.870307167235495,3.791298254797769e-07
K-Neighbors (All),Decision Tree (Chi-square - inCV),0.0,7.553512643873762e-10,-6.154036838995318,-0.870312236105083,3.791298254797769e-07
K-Neighbors (All),Decision Tree (KS - inCV),0.0,7.553512643873762e-10,-6.154036838995318,-0.870312236105083,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (MW - inCV),0.0,7.541564726440781e-10,-6.1542877527759865,-0.8703477206722438,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (Wilcoxon - inCV),0.0,7.544976683806673e-10,-6.154216059992658,-0.8703375817815929,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (Kruskal - inCV),0.0,7.548390027588035e-10,-6.154144369714769,-0.8703274432452648,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (Chi-square - inCV),0.0,7.544976683806673e-10,-6.154216059992658,-0.8703375817815929,3.791298254797769e-07
K-Neighbors (All),Naive Bayes (KS - inCV),0.0,7.543270531852816e-10,-6.154251906071132,-0.8703426511826265,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (L1-LR selector) + LR,0.0,7.534744968972034e-10,-6.1544311458595535,-0.8703679995165968,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (L1-LR selector) + SVM,0.0,7.42806194759642e-10,-6.156690909847995,-0.8706875784046185,3.758599345483789e-07
K-Neighbors (All),Integrated-SelectFromModel (L1-LR selector) + KNN,1.0,7.880302811897523e-10,-6.147320037382361,-0.8693623369114016,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,0.0,7.546683182364461e-10,-6.154180214540541,-0.8703325124691397,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (RF selector) + RF,0.0,7.543270531852816e-10,-6.154251906071132,-0.8703426511826265,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (RF selector) + LR,0.0,7.538154154994468e-10,-6.154359448064903,-0.8703578599172381,3.791298254797769e-07
K-Neighbors (All),Integrated-SelectFromModel (RF selector) + KNN,10.5,1.0343283049216437e-07,-5.320587246596813,-0.7524446643926536,2.6478804605994078e-05
K-Neighbors (All),Integrated-RFECV (L1-LR) + LR,0.0,7.538154154994468e-10,-6.154359448064903,-0.8703578599172381,3.791298254797769e-07
K-Neighbors (All),Integrated-RFECV (L1-LR) + KNN,0.0,3.4845392572295662e-09,-5.906971537548275,-0.8353719260952623,1.0732380912267064e-06
K-Neighbors (All),Integrated-RFECV (L1-LR) + Naive Bayes,0.0,7.541564726440781e-10,-6.1542877527759865,-0.8703477206722438,3.791298254797769e-07
Decision Tree (All),Naive Bayes (All),6.0,2.4868995751603507e-14,-7.622561816573916,-1.0779930301026128,1.5766943306516623e-11
Decision Tree (All),Random Forest (MW - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Decision Tree (All),Random Forest (Wilcoxon - inCV),2.0,5.329070518200751e-15,-7.818891055763057,-1.1057581773777803,3.5491609651217004e-12
Decision Tree (All),Random Forest (Kruskal - inCV),29.0,3.0890845437170356e-12,-6.973610562599213,-0.9862174636336076,1.7267982599378229e-09
Decision Tree (All),Random Forest (Chi-square - inCV),4.0,1.4223576309764776e-09,-6.0529287799452645,-0.8560133972677024,4.651109453293082e-07
Decision Tree (All),Random Forest (KS - inCV),0.0,1.7763568394002505e-15,-7.956038125481531,-1.1251537019813398,1.8385293287792592e-12
Decision Tree (All),Logistic Regression (MW - inCV),270.0,0.000251529064962952,-3.660698027211035,-0.5177008797834279,0.0372263016145169
Decision Tree (All),Logistic Regression (Wilcoxon - inCV),331.0,0.002614123910062105,-3.0098085711308284,-0.42565121014400037,0.32937961266782523
Decision Tree (All),Logistic Regression (Kruskal - inCV),21.0,7.94031507211912e-13,7.16218157502765,1.0128854319582796,4.5577408513963746e-10
Decision Tree (All),Logistic Regression (Chi-square - inCV),381.0,0.012568191503659065,-2.4957760678436616,-0.35295603637906997,1.0
Decision Tree (All),Logistic Regression (KS - inCV),627.0,0.9237813566146151,0.09567165125725886,0.013530014674264445,1.0
Decision Tree (All),SVM (MW - inCV),47.0,3.863753761379485e-11,-6.609210356103502,-0.9346834922178285,2.0786995236221628e-08
Decision Tree (All),SVM (Wilcoxon - inCV),111.0,2.2451841275028528e-08,-5.591961653705873,-0.7908228010941126,6.129352668082788e-06
Decision Tree (All),SVM (Kruskal - inCV),109.0,1.9077969426462005e-08,5.62016090409735,0.7948107773293508,5.322753469982899e-06
Decision Tree (All),SVM (Chi-square - inCV),79.0,1.1151651065122249e-07,-5.306881682992274,-0.750506404999703,2.8102160684108068e-05
Decision Tree (All),SVM (KS - inCV),221.0,2.5552926345540072e-05,-4.20985974887751,-0.5953640752551167,0.004369550405087352
Decision Tree (All),K-Neighbors (MW - inCV),41.0,1.7687185049908294e-11,6.723942831820874,0.9509091145382434,9.63951585220002e-09
Decision Tree (All),K-Neighbors (Wilcoxon - inCV),17.0,3.6770586575585185e-13,7.266945941938681,1.0277013508121808,2.1731416666170844e-10
Decision Tree (All),K-Neighbors (Kruskal - inCV),21.0,7.94031507211912e-13,7.16218157502765,1.0128854319582796,4.5577408513963746e-10
Decision Tree (All),K-Neighbors (Chi-square - inCV),72.0,6.535714192068554e-10,6.176936988638659,0.8735508063256816,3.3332142379549623e-07
Decision Tree (All),K-Neighbors (KS - inCV),19.0,5.453415496958769e-13,7.213493932591597,1.0201420951567068,3.1738878192300035e-10
Decision Tree (All),Decision Tree (MW - inCV),427.0,0.04193213473556767,-2.034193052775158,-0.28767834037197576,1.0
Decision Tree (All),Decision Tree (Wilcoxon - inCV),588.0,0.8074564206762089,-0.24370871833797697,-0.034465617474213166,1.0
Decision Tree (All),Decision Tree (Kruskal - inCV),594.0,0.6806447467771797,0.41158347370163684,0.058206693055748486,1.0
Decision Tree (All),Decision Tree (Chi-square - inCV),587.0,0.6321732707310517,0.4786701974442551,0.06769418851294727,1.0
Decision Tree (All),Decision Tree (KS - inCV),615.0,0.8332778036429911,0.21049954897306894,0.02976913170311336,1.0
Decision Tree (All),Naive Bayes (MW - inCV),137.0,1.6198182883897516e-07,5.238391877863375,0.740820483869945,3.952356623670994e-05
